id;forloebVarighed;virkStartForloebsId;cvr;cvrIndberet;RID;PID;serverTimeStamp;formURL;feltType;feltId;feltNavn;handling
62;1;59;0;1;0;0;2018-01-11T13:12:33.948;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;\n \n Jeg erklærer at betalingserklæringen:\n\n\tIndeholder virksomhedens CVR-nummer, navn og adresse\n\tAt kapitalejer/kapitalejere har erklæret, at al gæld, forfalden som uforfalden, er betalt, og at virksomheden er besluttet opløst\n\tAt erklæringen er underskrevet af samtlige kapitalejere.\n\tAt erklæringen er dateret\n\tAt samtlige kapitalejere er angivet med navne, adresse og underskrift\n\tAt samtlige kapitalejere er gjort bekendt med, at hvis de afgiver urigtige oplysninger, kan dblur;blur
62;1;59;0;1;0;0;2018-01-11T13:14:06.375;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;\n \n Jeg erklærer at betalingserklæringen:\n\n\tIndeholder virksomhedens CVR-nummer, navn og adresse\n\tAt kapitalejer/kapitalejere har erklæret, at al gæld, forfalden som uforfalden, er betalt, og at virksomheden er besluttet opløst\n\tAt erklæringen er underskrevet af samtlige kapitalejere.\n\tAt erklæringen er dateret\n\tAt samtlige kapitalejere er angivet med navne, adresse og underskrift\n\tAt samtlige kapitalejere er gjort bekendt med, at hvis de afgiver urigtige oplysninger, kan dfocus;focus
62;1;59;0;1;0;0;2018-01-11T13:14:07.917;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;;focus
62;1;59;0;1;0;0;2018-01-11T13:14:07.917;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;\n \n Jeg erklærer at betalingserklæringen:\n\n\tIndeholder virksomhedens CVR-nummer, navn og adresse\n\tAt kapitalejer/kapitalejere har erklæret, at al gæld, forfalden som uforfalden, er betalt, og at virksomheden er besluttet opløst\n\tAt erklæringen er underskrevet af samtlige kapitalejere.\n\tAt erklæringen er dateret\n\tAt samtlige kapitalejere er angivet med navne, adresse og underskrift\n\tAt samtlige kapitalejere er gjort bekendt med, at hvis de afgiver urigtige oplysninger, kan dblur;blur
62;1;59;0;1;0;0;2018-01-11T13:14:08.595;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;;
62;1;59;0;1;0;0;2018-01-11T13:14:11.075;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;files[];focus
62;1;59;0;1;0;0;2018-01-11T13:14:22.009;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;Betalingserklæring;focus
62;1;59;0;1;0;0;2018-01-11T13:14:24.643;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;Betalingserklæring;blur
62;1;59;0;1;0;0;2018-01-11T13:14:37.110;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;\n \n Jeg erklærer at betalingserklæringen:\n\n\tIndeholder virksomhedens CVR-nummer, navn og adresse\n\tAt kapitalejer/kapitalejere har erklæret, at al gæld, forfalden som uforfalden, er betalt, og at virksomheden er besluttet opløst\n\tAt erklæringen er underskrevet af samtlige kapitalejere.\n\tAt erklæringen er dateret\n\tAt samtlige kapitalejere er angivet med navne, adresse og underskrift\n\tAt samtlige kapitalejere er gjort bekendt med, at hvis de afgiver urigtige oplysninger, kan dfocus;focus
62;1;59;0;1;0;0;2018-01-11T13:14:39.467;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;\n \n Jeg erklærer at betalingserklæringen:\n\n\tIndeholder virksomhedens CVR-nummer, navn og adresse\n\tAt kapitalejer/kapitalejere har erklæret, at al gæld, forfalden som uforfalden, er betalt, og at virksomheden er besluttet opløst\n\tAt erklæringen er underskrevet af samtlige kapitalejere.\n\tAt erklæringen er dateret\n\tAt samtlige kapitalejere er angivet med navne, adresse og underskrift\n\tAt samtlige kapitalejere er gjort bekendt med, at hvis de afgiver urigtige oplysninger, kan dblur;blur
62;1;59;0;1;0;0;2018-01-11T13:14:39.487;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;;focus
62;1;59;0;1;0;0;2018-01-11T13:14:40.240;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;;
62;1;59;0;1;0;0;2018-01-11T13:14:43.785;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;files[];focus
62;1;59;0;1;0;0;2018-01-11T13:14:52.851;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;Erklæring fra SKAT;focus
62;1;59;0;1;0;0;2018-01-11T13:14:54.827;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;Erklæring fra SKAT;blur
62;1;59;0;1;0;0;2018-01-11T13:15:03.164;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;;focus
62;1;59;0;1;0;0;2018-01-11T13:15:03.919;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;;
62;1;59;0;1;0;0;2018-01-11T13:15:22.835;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;_action_gem;focus
62;1;59;0;1;0;0;2018-01-11T13:15:28.821;https://erst.virk.dk/aendringer/38673459/dokumenter/index;;;_action_gem;blur
62;1;59;0;1;0;0;2018-01-11T13:15:29.187;https://erst.virk.dk/aendringer/X18-AA-84-JP/overblik/index;;;;
62;1;59;0;1;0;0;2018-01-11T13:16:07.808;https://erst.virk.dk/aendringer/X18-AA-84-JP/opsummering/index;;;;
62;1;59;0;1;0;0;2018-01-11T13:16:34.654;https://erst.virk.dk/aendringer/X18-AA-84-JP/opsummering/index;;;_action_Godkend;focus
62;1;59;0;1;0;0;2018-01-11T13:16:34.686;https://erst.virk.dk/aendringer/X18-AA-84-JP/opsummering/index;;;_action_Godkend;blur
62;1;59;0;1;0;0;2018-01-11T13:16:36.985;https://erst.virk.dk/aendringer/X18-AA-84-JP/opsummering/index;;;Jeg godkender denne indberetning og bekræfter:;focus
62;1;59;0;1;0;0;2018-01-11T13:16:38.979;https://erst.virk.dk/aendringer/X18-AA-84-JP/opsummering/index;;;Jeg godkender denne indberetning og bekræfter:;blur
62;1;59;0;1;0;0;2018-01-11T13:16:38.990;https://erst.virk.dk/aendringer/X18-AA-84-JP/opsummering/index;;;_action_godkend;focus
62;1;59;0;1;0;0;2018-01-11T13:16:43.159;https://erst.virk.dk/aendringer/X18-AA-84-JP/opsummering/index;;;_action_godkend;blur
62;1;59;0;1;0;0;2018-01-11T13:16:43.513;https://erst.virk.dk/virksomhedsregistrering/kvittering/?virksomhedsnavn=K.E.+Ellehuus+II+ApS&CVRNummer=38673459&sagsnumre=X18-AA-84-JP&procestype=P003_OPHOER&modtagersEmail=michael.pedersen%40dk.gt.com&diaId=30184;;;;
63;0;60;0;0;0;1;2018-01-11T12:44:47.590;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
63;0;60;0;0;0;1;2018-01-11T12:45:23.449;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=20c4e5a9-c995-43a8-ae78-74f21dc264af;;;;
63;0;60;0;0;0;1;2018-01-11T12:45:31.949;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=20c4e5a9-c995-43a8-ae78-74f21dc264af;;;cvrnummer;blur
63;0;60;0;0;0;1;2018-01-11T12:45:34.668;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=20c4e5a9-c995-43a8-ae78-74f21dc264af;;;_action_soeg;blur
64;0;61;0;0;0;1;2018-01-05T06:58:28.761;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
64;0;61;0;0;0;1;2018-01-05T06:59:03.378;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=65ea7ece-4961-442f-a624-4b18f3d46ee2;;;;
64;0;61;0;0;0;1;2018-01-05T06:59:08.781;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=65ea7ece-4961-442f-a624-4b18f3d46ee2;;;cvrnummer;blur
64;0;61;0;0;0;1;2018-01-05T06:59:14.110;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=65ea7ece-4961-442f-a624-4b18f3d46ee2;;;cvrnummer;focus
64;0;61;0;0;0;1;2018-01-05T06:59:19.483;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=65ea7ece-4961-442f-a624-4b18f3d46ee2;;;cvrnummer;blur
65;0;62;0;0;0;1;2018-01-05T08:01:24.362;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
65;0;62;0;0;0;1;2018-01-05T08:01:33.211;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=30fc3c4f-f3f6-4cda-8cf6-8f17043a327b;;;;
65;0;62;0;0;0;1;2018-01-05T08:02:55.788;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=30fc3c4f-f3f6-4cda-8cf6-8f17043a327b;;;cvrnummer;blur
65;0;62;0;0;0;1;2018-01-05T08:02:55.790;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=30fc3c4f-f3f6-4cda-8cf6-8f17043a327b;;;_action_soeg;focus
65;0;62;0;0;0;1;2018-01-05T08:06:56.290;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=cf5a745c-f3ff-494c-8485-185bf5b80113;;;_action_soeg;focus
65;0;62;0;0;0;1;2018-01-05T08:06:56.290;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=cf5a745c-f3ff-494c-8485-185bf5b80113;;;cvrnummer;blur
66;0;63;0;0;0;0;2018-01-05T08:11:38.759;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
66;0;63;0;0;0;0;2018-01-05T08:20:57.726;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=b4facb94-69e7-4ee3-a64c-b44665dd8013;;;;
67;2;64;0;0;0;0;2018-01-05T08:24:41.439;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
67;2;64;0;0;0;0;2018-01-05T08:26:02.075;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=c0d6cca0-af43-4280-88cf-16c7d8d2bb0a;;;;
67;2;64;0;0;0;0;2018-01-05T08:26:48.948;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=c0d6cca0-af43-4280-88cf-16c7d8d2bb0a;;;cvrnummer;blur
67;2;64;0;0;0;0;2018-01-05T08:26:48.952;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=c0d6cca0-af43-4280-88cf-16c7d8d2bb0a;;;_action_soeg;focus
67;2;64;0;1;0;0;2018-01-05T08:29:02.807;https://erst.virk.dk/aendringer/30539737/overblik/index;;;;
67;2;64;0;1;0;0;2018-01-05T08:29:37.166;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;;
67;2;64;0;1;0;0;2018-01-05T08:29:38.369;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;files[];focus
67;2;64;0;1;0;0;2018-01-05T08:29:38.469;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;files[];blur
67;2;64;0;1;0;0;2018-01-05T08:29:56.620;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;files[];focus
67;2;64;0;1;0;0;2018-01-05T08:29:56.640;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;files[];blur
67;2;64;0;1;0;0;2018-01-05T08:30:00.497;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;Referat ekstraordinær generalforsamling;focus
67;2;64;0;1;0;0;2018-01-05T08:30:03.670;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;Referat ekstraordinær generalforsamling;blur
67;2;64;0;1;0;0;2018-01-05T08:30:07.171;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;;focus
67;2;64;0;1;0;0;2018-01-05T08:30:07.305;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;;blur
67;2;64;0;1;0;0;2018-01-05T08:30:07.585;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;;
67;2;64;0;1;0;0;2018-01-05T08:30:09.923;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;files[];focus
67;2;64;0;1;0;0;2018-01-05T08:30:10.022;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;files[];blur
67;2;64;0;1;0;0;2018-01-05T08:30:12.675;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;files[];focus
67;2;64;0;1;0;0;2018-01-05T08:30:12.734;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;files[];blur
67;2;64;0;1;0;0;2018-01-05T08:30:16.366;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;Afsluttende likvidationsregnskab;focus
67;2;64;0;1;0;0;2018-01-05T08:30:22.316;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;Afsluttende likvidationsregnskab;blur
67;2;64;0;1;0;0;2018-01-05T08:30:24.904;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;Afsluttende likvidationsregnskab;focus
67;2;64;0;1;0;0;2018-01-05T08:30:26.520;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;Afsluttende likvidationsregnskab;blur
67;2;64;0;1;0;0;2018-01-05T08:30:29.931;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;;focus
67;2;64;0;1;0;0;2018-01-05T08:30:30.064;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;;blur
67;2;64;0;1;0;0;2018-01-05T08:30:30.379;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;;
67;2;64;0;1;0;0;2018-01-05T08:30:37.707;https://erst.virk.dk/aendringer/30539737/dokumenter/index;;;_action_gem;focus
67;2;64;0;1;0;0;2018-01-05T08:30:41.184;https://erst.virk.dk/aendringer/X18-AA-36-JG/overblik/index;;;;
67;2;64;0;1;0;0;2018-01-05T08:35:05.293;https://erst.virk.dk/aendringer/X18-AA-36-JG/opsummering/index;;;;
67;2;64;0;1;0;0;2018-01-05T08:35:32.595;https://erst.virk.dk/aendringer/X18-AA-36-JG/opsummering/index;;;_action_Godkend;focus
67;2;64;0;1;0;0;2018-01-05T08:35:32.679;https://erst.virk.dk/aendringer/X18-AA-36-JG/opsummering/index;;;_action_Godkend;blur
67;2;64;0;1;0;0;2018-01-05T08:35:34.237;https://erst.virk.dk/aendringer/X18-AA-36-JG/opsummering/index;;;Jeg godkender denne indberetning og bekræfter:;focus
67;2;64;0;1;0;0;2018-01-05T08:35:34.977;https://erst.virk.dk/aendringer/X18-AA-36-JG/opsummering/index;;;_action_godkend;focus
67;2;64;0;1;0;0;2018-01-05T08:35:34.980;https://erst.virk.dk/aendringer/X18-AA-36-JG/opsummering/index;;;Jeg godkender denne indberetning og bekræfter:;blur
67;2;64;0;1;0;0;2018-01-05T08:35:37.954;https://erst.virk.dk/virksomhedsregistrering/kvittering/?virksomhedsnavn=Madklubben+Admiralgade+ApS&CVRNummer=30539737&sagsnumre=X18-AA-36-JG&procestype=P007_STATUSSKIFT&modtagersEmail=josephine.uhrbrand%40dlapiper.com&diaId=30184;;;;
68;0;65;0;0;0;0;2018-01-05T10:20:15.447;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
68;0;65;0;0;0;0;2018-01-05T10:20:15.885;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=3b413e3d-c853-4409-be72-c91175f6ce3b;;;;
69;0;66;0;0;0;0;2018-01-05T17:31:42.153;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
69;0;66;0;0;0;0;2018-01-05T17:31:43.516;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=541818ac-32aa-49aa-b79e-a82f527b224d;;;;
69;0;66;0;0;0;0;2018-01-05T17:31:54.177;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=541818ac-32aa-49aa-b79e-a82f527b224d;;;cvrnummer;blur
69;0;66;0;0;0;0;2018-01-05T17:31:54.179;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=541818ac-32aa-49aa-b79e-a82f527b224d;;;_action_soeg;focus
70;0;67;0;0;0;0;2018-01-05T17:08:12.065;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
70;0;67;0;0;0;0;2018-01-05T17:08:18.457;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=dcc23b36-da76-47e1-bd8e-862f5df9525e;;;;
70;0;67;0;0;0;0;2018-01-05T17:08:31.786;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=dcc23b36-da76-47e1-bd8e-862f5df9525e;;;cvrnummer;blur
70;0;67;0;0;0;0;2018-01-05T17:08:31.794;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=dcc23b36-da76-47e1-bd8e-862f5df9525e;;;_action_soeg;focus
70;0;67;0;1;0;0;2018-01-05T17:09:29.720;https://erst.virk.dk/aendringer/31369096/overblik/index;;;;
70;0;67;0;1;0;0;2018-01-05T17:10:18.441;https://erst.virk.dk/aendringer/31369096/dokumenter/index;;;;
70;0;67;0;1;0;0;2018-01-05T17:10:23.808;https://erst.virk.dk/aendringer/31369096/dokumenter/index;;;files[];focus
70;0;67;0;1;0;0;2018-01-05T17:10:23.985;https://erst.virk.dk/aendringer/31369096/dokumenter/index;;;files[];blur
70;0;67;0;1;0;0;2018-01-05T17:10:40.029;https://erst.virk.dk/aendringer/31369096/dokumenter/index;;;files[];focus
70;0;67;0;1;0;0;2018-01-05T17:10:47.418;https://erst.virk.dk/aendringer/31369096/dokumenter/index;;;Referat ordinær generalforsamling;focus
70;0;67;0;1;0;0;2018-01-05T17:10:57.862;https://erst.virk.dk/aendringer/31369096/dokumenter/index;;;Referat ordinær generalforsamling;blur
70;0;67;0;1;0;0;2018-01-05T17:11:04.794;https://erst.virk.dk/aendringer/31369096/dokumenter/index;;;;focus
70;0;67;0;1;0;0;2018-01-05T17:11:05.583;https://erst.virk.dk/aendringer/31369096/dokumenter/index;;;;
70;0;67;0;1;0;0;2018-01-05T17:11:50.227;https://erst.virk.dk/aendringer/31369096/dokumenter/index;;;_action_gem;focus
70;0;67;0;1;0;0;2018-01-05T17:11:53.842;https://erst.virk.dk/aendringer/X18-AA-41-ZA/overblik/index;;;;
70;0;67;0;1;0;0;2018-01-05T17:41:22.680;https://erst.virk.dk/aendringer/31369096/overblik/tilOpsummering;;;;
71;0;68;0;0;1;0;2018-01-05T16:19:08.968;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
71;0;68;0;0;1;0;2018-01-05T16:20:33.706;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=a0681dfa-7def-40f0-a288-768730d4f24e;;;;
72;0;69;0;0;0;1;2018-01-07T18:00:23.689;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
72;0;69;0;0;0;1;2018-01-07T18:00:46.347;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=f4c6d3b3-3e4f-45b1-ba73-959870ca1fb7;;;;
73;0;70;0;0;1;0;2018-01-15T09:51:53.000;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
73;0;70;0;0;1;0;2018-01-15T09:52:55.508;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=535bf734-ee94-4728-9edf-a77437f9f575;;;;
73;0;70;0;0;1;0;2018-01-15T09:53:02.311;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=535bf734-ee94-4728-9edf-a77437f9f575;;;cvrnummer;blur
74;0;71;0;0;0;0;2018-01-15T08:49:39.417;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
74;0;71;0;0;0;0;2018-01-15T08:49:44.944;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=57627cdd-0a63-48de-b754-f9d1c09acb87;;;;
74;0;71;0;0;0;0;2018-01-15T08:49:47.443;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=57627cdd-0a63-48de-b754-f9d1c09acb87;;;cvrnummer;blur
74;0;71;0;0;0;0;2018-01-15T08:49:50.692;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=57627cdd-0a63-48de-b754-f9d1c09acb87;;;cvrnummer;focus
74;0;71;0;0;0;0;2018-01-15T08:49:53.356;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=57627cdd-0a63-48de-b754-f9d1c09acb87;;;cvrnummer;blur
74;0;71;0;0;0;0;2018-01-15T08:49:55.563;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=57627cdd-0a63-48de-b754-f9d1c09acb87;;;cvrnummer;focus
74;0;71;0;0;0;0;2018-01-15T08:49:57.326;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=57627cdd-0a63-48de-b754-f9d1c09acb87;;;cvrnummer;blur
74;0;71;0;0;0;0;2018-01-15T08:49:57.351;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=57627cdd-0a63-48de-b754-f9d1c09acb87;;;_action_soeg;focus
74;0;71;0;0;0;0;2018-01-15T08:49:57.959;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=57627cdd-0a63-48de-b754-f9d1c09acb87;;;_action_soeg;blur
75;0;72;0;0;0;0;2018-01-15T15:50:06.250;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
75;0;72;0;0;0;0;2018-01-15T15:50:07.134;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=f2f554a5-9eb2-4167-b8ed-cef53a6de29c;;;;
75;0;72;0;0;0;0;2018-01-15T15:50:13.248;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=f2f554a5-9eb2-4167-b8ed-cef53a6de29c;;;cvrnummer;blur
75;0;72;0;0;0;0;2018-01-15T15:50:13.252;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=f2f554a5-9eb2-4167-b8ed-cef53a6de29c;;;_action_soeg;focus
76;0;73;0;0;1;0;2018-01-15T12:50:41.847;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
76;0;73;0;0;1;0;2018-01-15T12:50:42.417;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=6973da59-5f1d-4ce3-925d-a303bbea2ced;;;;
76;0;73;0;0;1;0;2018-01-15T12:50:49.541;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=6973da59-5f1d-4ce3-925d-a303bbea2ced;;;cvrnummer;blur
76;0;73;0;0;1;0;2018-01-15T12:50:49.544;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=6973da59-5f1d-4ce3-925d-a303bbea2ced;;;_action_soeg;focus
77;0;74;0;0;0;0;2018-01-15T12:25:21.315;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
77;0;74;0;0;0;0;2018-01-15T12:25:33.592;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=57261240-c9d4-4d37-8203-992345f0e7bd;;;;
77;0;74;0;0;0;0;2018-01-15T12:25:47.145;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=57261240-c9d4-4d37-8203-992345f0e7bd;;;_action_soeg;focus
77;0;74;0;0;0;0;2018-01-15T12:25:47.146;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=57261240-c9d4-4d37-8203-992345f0e7bd;;;cvrnummer;blur
78;0;75;0;0;0;0;2018-01-15T15:48:31.434;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
78;0;75;0;0;0;0;2018-01-15T15:48:52.641;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=631340ee-2515-48d4-b336-c329642157b8;;;;
78;0;75;0;0;0;0;2018-01-15T15:49:02.012;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=631340ee-2515-48d4-b336-c329642157b8;;;cvrnummer;blur
78;0;75;0;0;0;0;2018-01-15T15:49:02.016;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=631340ee-2515-48d4-b336-c329642157b8;;;_action_soeg;focus
79;0;76;0;0;0;0;2018-01-15T14:44:44.699;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
79;0;76;0;0;0;0;2018-01-15T14:44:45.035;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=df5ca9f0-da4b-4f66-ab44-8ce358533f36;;;;
79;0;76;0;0;0;0;2018-01-15T14:44:52.895;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=df5ca9f0-da4b-4f66-ab44-8ce358533f36;;;cvrnummer;blur
79;0;76;0;0;0;0;2018-01-15T14:44:52.903;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=df5ca9f0-da4b-4f66-ab44-8ce358533f36;;;_action_soeg;focus
79;0;76;0;0;0;0;2018-01-15T14:46:53.976;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=2506e022-0973-4738-9c29-aee5b7d5e236;;;_action_soeg;focus
79;0;76;0;0;0;0;2018-01-15T14:46:53.977;https://erst.virk.dk/virksomhedsregistrering/aendring/?formularId=30184&forloebId=2506e022-0973-4738-9c29-aee5b7d5e236;;;cvrnummer;blur
80;3;77;0;0;0;0;2018-01-15T14:48:09.044;https://erst.virk.dk/virksomhedsregistrering/aendring/;;;;
80;3;77;0;0;0;0;2018-01-15T14:48:15.934;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=2c453839-f960-4220-9f72-8d9df864653d;;;;
80;3;77;0;0;0;0;2018-01-15T14:48:23.641;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=2c453839-f960-4220-9f72-8d9df864653d;;;cvrnummer;blur
80;3;77;0;0;0;0;2018-01-15T14:48:23.642;https://erst.virk.dk/virksomhedsregistrering/aendring/index?formularId=30184&forloebId=2c453839-f960-4220-9f72-8d9df864653d;;;_action_soeg;focus
80;3;77;0;1;0;0;2018-01-15T14:48:39.545;https://erst.virk.dk/aendringer/35053166/overblik/index;;;;
80;3;77;0;1;0;0;2018-01-15T14:51:27.041;https://erst.virk.dk/aendringer/35053166/dokumenter/index;;;;
80;3;77;0;1;0;0;2018-01-15T14:51:30.123;https://erst.virk.dk/aendringer/35053166/dokumenter/index;;;files[];focus
80;3;77;0;1;0;0;2018-01-15T14:51:30.562;https://erst.virk.dk/aendringer/35053166/dokumenter/index;;;files[];blur
80;3;77;0;1;0;0;2018-01-15T14:51:40.473;https://erst.virk.dk/aendringer/35053166/dokumenter/index;;;files[];focus
80;3;77;0;1;0;0;2018-01-15T14:51:44.136;https://erst.virk.dk/aendringer/35053166/dokumenter/index;;;Erklæring fra SKAT;focus
80;3;77;0;1;0;0;2018-01-15T14:51:45.590;https://erst.virk.dk/aendringer/35053166/dokumenter/index;;;Dato for godkendelse af dokument *;focus
80;3;77;0;1;0;0;2018-01-15T14:51:45.591;https://erst.virk.dk/aendringer/35053166/dokumenter/index;;;Erklæring fra SKAT;blur
80;3;77;0;1;0;0;2018-01-15T14:51:47.544;https://erst.virk.dk/aendringer/35053166/dokumenter/index;;;Dato for godkendelse af dokument *;blur
80;3;77;0;1;0;0;2018-01-15T14:51:50.283;https://erst.virk.dk/aendringer/35053166/dokumenter/index;;;;focus
80;3;77;0;1;0;0;2018-01-15T14:51:51.130;https://erst.virk.dk/aendringer/35053166/dokumenter/index;;;;
80;3;77;0;1;0;0;2018-01-15T14:51:52.862;https://erst.virk.dk/aendringer/35053166/dokumenter/index;;;files[];focus
